"Dim1","Dim2","Dim3","Val"
"pvb1_3","p80","2042",1.873169158043
"pvb1_3","p80","2044",1.84197852770148
"pvb1_3","p80","2046",1.86402094023748
"pvb1_3","p80","2048",1.83187101374349
"pvb1_3","p80","2050",1.8134494562878
"pvb1_3","p81","2036",0.00939441178099754
"pvb1_3","p81","2038",0.00919310295712705
"pvb1_3","p81","2040",0.929730810088375
"pvb1_3","p81","2042",0.91456593111954
"pvb1_3","p81","2044",0.907821000768024
"pvb1_3","p81","2046",6.59748246681543
"pvb1_3","p81","2048",6.52875505777763
"pvb1_3","p81","2050",6.47329213645105
"pvb1_3","p82","2034",1.02478399191568
"pvb1_3","p82","2036",3.12026936223469
"pvb1_3","p82","2038",3.12650752477374
"pvb1_3","p82","2040",3.52993201375146
"pvb1_3","p82","2042",5.23566843247642
"pvb1_3","p82","2044",5.98214352461194
"pvb1_3","p82","2046",7.14519238260964
"pvb1_3","p82","2048",7.08012130245282
"pvb1_3","p82","2050",6.98066953979304
"pvb1_3","p83","2032",17.2391387681293
"pvb1_3","p83","2034",18.4043946929114
"pvb1_3","p83","2036",18.2483722865416
"pvb1_3","p83","2038",17.8680002697868
"pvb1_3","p83","2040",17.7119778634165
"pvb1_3","p83","2042",17.4547425521482
"pvb1_3","p83","2044",17.3096820460728
"pvb1_3","p83","2046",16.9293100293182
"pvb1_3","p83","2048",16.7732876229479
"pvb1_3","p83","2050",16.5160523116799
"pvb1_3","p84","2036",0.00296449584927574
"pvb1_3","p84","2038",0.00290097093821981
"pvb1_3","p84","2040",0.00287979596786786
"pvb1_3","p84","2042",0.00554220021934276
"pvb1_3","p84","2044",0.00546261248122221
"pvb1_3","p84","2046",0.00540079161792878
"pvb1_3","p84","2048",0.00532120387980833
"pvb1_3","p84","2050",0.00523820804616282
"pvb1_3","p93","2030",2.58046730960763
"pvb1_3","p93","2032",4.13719610871238
"pvb1_3","p93","2034",4.08422574763455
"pvb1_3","p93","2036",4.01741545299888
"pvb1_3","p93","2038",3.96632949340523
"pvb1_3","p93","2040",3.917910621673
"pvb1_3","p93","2042",3.876436259797
"pvb1_3","p93","2044",3.80958551393178
"pvb1_3","p93","2046",3.75659669114737
"pvb1_3","p93","2048",3.70819131489884
"pvb1_3","p93","2050",3.64828504366835
"pvb1_3","p99","2034",0.000449873190852783
"pvb1_3","p99","2036",0.000441781923804285
"pvb1_3","p99","2038",0.288940984549932
"pvb1_3","p99","2040",1.09090777984019
"pvb1_3","p99","2042",2.88092214687904
"pvb1_3","p99","2044",4.86631478213656
"pvb1_3","p99","2046",4.79037758797301
"pvb1_3","p99","2048",4.72715737795432
"pvb1_3","p99","2050",4.99937874729289
"pvb1_3","p100","2042",0.137656057799483
"pvb1_3","p100","2044",0.134721404238583
"pvb1_3","p100","2046",0.133737822702022
"pvb1_3","p100","2048",0.130787942041275
"pvb1_3","p100","2050",0.129804360504718
"pvb1_3","p107","2038",2.18538146476715
"pvb1_3","p107","2040",11.1796841347574
"pvb1_3","p107","2042",10.9703357184488
"pvb1_3","p107","2044",10.8589265993983
"pvb1_3","p107","2046",10.6495781830897
"pvb1_3","p107","2048",10.5537789316443
"pvb1_3","p107","2050",10.4090100315702
"pvb1_3","p108","2030",0.00399934401772806
"pvb1_3","p108","2032",0.00391364378877679
"pvb1_3","p108","2034",0.003885077045793
"pvb1_3","p108","2036",0.00379937681668707
"pvb1_3","p108","2038",16.5318068596113
"pvb1_3","p108","2040",19.6537140014211
"pvb1_3","p108","2042",19.4611393955456
"pvb1_3","p108","2044",19.082051947995
"pvb1_3","p108","2046",18.9028104802064
"pvb1_3","p108","2048",18.6415232896513
"pvb1_3","p108","2050",18.4736544265913
"pvb1_3","p110","2032",0.530967957565434
"pvb1_3","p110","2034",0.54871454318544
"pvb1_3","p110","2036",5.46135551721886
"pvb1_3","p110","2038",10.3361790003937
"pvb1_3","p110","2040",12.5453968763576
"pvb1_3","p110","2042",12.361619608784
"pvb1_3","p110","2044",12.2275045341891
"pvb1_3","p110","2046",12.0711201048392
"pvb1_3","p110","2048",11.9583620557622
"pvb1_3","p110","2050",11.8027307755638
"pvb1_3","p113","2030",3.43269230711485E-5
"pvb1_3","p113","2032",5.09672249123969
"pvb1_3","p113","2034",4.98750748390682
"pvb1_3","p113","2036",4.95110182761641
"pvb1_3","p113","2038",4.84188682028349
"pvb1_3","p113","2040",4.80548140918535
"pvb1_3","p113","2042",4.73267132256603
"pvb1_3","p113","2044",4.69626566627551
"pvb1_3","p113","2046",4.5870506589427
"pvb1_3","p113","2048",4.55064524784456
"pvb1_3","p113","2050",9.48880906622754
"pvb1_3","p114","2030",0.00106959409969587
"pvb1_3","p114","2032",0.00104667422613094
"pvb1_3","p114","2034",0.00103903426827601
"pvb1_3","p114","2036",0.00101611439471107
"pvb1_3","p114","2038",0.00100847443685612
"pvb1_3","p114","2040",0.000993194521146157
"pvb1_3","p114","2042",0.000985554563291205
"pvb1_3","p114","2044",0.00096263468972628
"pvb1_3","p114","2046",0.000954994731871314
"pvb1_3","p114","2048",0.000939714816161369
"pvb1_3","p114","2050",0.000924434900451437
"pvb1_3","p116","2034",0.00753592503980294
"pvb1_3","p116","2036",0.0131346513412377
"pvb1_3","p116","2038",0.0178786104005466
"pvb1_3","p116","2040",0.0175705272144369
"pvb1_3","p116","2042",0.0173581145255639
"pvb1_3","p116","2044",1.47153770688449
"pvb1_3","p116","2046",1.44019999896618
"pvb1_3","p116","2048",1.42953825415628
"pvb1_3","p116","2050",1.3981594018779
"pvb1_3","p117","2040",0.000460925122443258
"pvb1_3","p117","2042",0.000451048155533762
"pvb1_3","p117","2044",0.0025448252577904
"pvb1_3","p117","2046",0.00249001108892608
"pvb1_3","p117","2048",0.00247173969930461
"pvb1_3","p117","2050",0.00242021785274343
"pvb1_3","p118","2032",0.15788739531317
"pvb1_3","p118","2034",0.23386303838615
"pvb1_3","p118","2036",0.235627093075247
"pvb1_3","p118","2038",0.32387120734805
"pvb1_3","p118","2040",0.322160980707586
"pvb1_3","p118","2042",0.48498776552449
"pvb1_3","p118","2044",0.480342101428434
"pvb1_3","p118","2046",0.474342058436868
"pvb1_3","p118","2048",0.46654985815091
"pvb1_3","p118","2050",0.492194609529726
"pvb1_3","p123","2034",0.0103050216435593
"pvb1_3","p123","2036",0.0174081246441787
"pvb1_3","p123","2038",0.0237520337710426
"pvb1_3","p123","2040",0.0424939284241931
"pvb1_3","p123","2042",0.0459386108688169
"pvb1_3","p123","2044",0.0453728160231925
"pvb1_3","p123","2046",0.0447076178880956
"pvb1_3","p123","2048",0.0441151761569603
"pvb1_3","p123","2050",0.0435344922121317
"pvb1_3","p125","2024",0.0503272135075594
"pvb1_3","p125","2026",0.0492487732181117
"pvb1_3","p125","2028",0.0488892931216296
"pvb1_3","p125","2030",0.0478108528321821
"pvb1_3","p125","2032",0.0519522937039668
"pvb1_3","p125","2034",0.0548494276579619
"pvb1_3","p125","2036",0.058416865614755
"pvb1_3","p125","2038",0.0605599855761634
"pvb1_3","p125","2040",0.0659891633031897
"pvb1_3","p125","2042",0.0711766157594629
"pvb1_3","p125","2044",0.0745880195525075
"pvb1_3","p125","2046",0.0733944018104733
"pvb1_3","p125","2048",0.0726367273449045
"pvb1_3","p125","2050",0.0718487684917637
"pvb1_3","p126","2024",1.05701793538145
"pvb1_3","p126","2026",1.03436755105186
"pvb1_3","p126","2028",1.02681742294199
"pvb1_3","p126","2030",1.00416703861238
"pvb1_3","p126","2032",1.02041937356617
"pvb1_3","p126","2034",1.00480906456649
"pvb1_3","p126","2036",1.23347923059934
"pvb1_3","p126","2038",1.21309298289154
"pvb1_3","p126","2040",1.31178859823457
"pvb1_3","p126","2042",1.91748551064387
"pvb1_3","p126","2044",1.89665735092919
"pvb1_3","p126","2046",1.87057818117145
"pvb1_3","p126","2048",1.8467393213655
"pvb1_3","p126","2050",1.82746516834689
"pvb1_3","p127","2032",3.30304412579002
"pvb1_3","p127","2034",3.23226460880883
"pvb1_3","p127","2036",3.20867143648175
"pvb1_3","p127","2038",3.13789191950053
"pvb1_3","p127","2040",3.11429874717351
"pvb1_3","p127","2042",3.06711240251929
"pvb1_3","p127","2044",3.04351923019232
"pvb1_3","p127","2046",2.97273971321098
"pvb1_3","p127","2048",2.94914654088402
"pvb1_3","p127","2050",2.90196019622982
"pvb1_3","p130","2036",4.36773076923077
"pvb1_3","p130","2038",4.27413653846151
"pvb1_3","p130","2040",4.24293846153853
"pvb1_3","p130","2042",4.1493442307692
"pvb1_3","p130","2044",4.11814615384611
"pvb1_3","p130","2046",4.05575000000005
"pvb1_3","p130","2048",4.02455192307696
"pvb1_3","p130","2050",3.93095769230763
"pvb1_3","p131","2036",0.632935335372515
"pvb1_3","p131","2038",0.619372435328842
"pvb1_3","p131","2040",10.2671315405521
"pvb1_3","p131","2042",25.2238897997263
"pvb1_3","p131","2044",24.8251992096985
"pvb1_3","p131","2046",24.509328229604
"pvb1_3","p131","2048",26.1129552468099
"pvb1_3","p131","2050",25.8101236084437
"pvb1_3","p132","2026",0.00850356374712524
"pvb1_3","p132","2028",0.00832134452397248
"pvb1_3","p132","2030",0.00826060478292168
"pvb1_3","p132","2032",0.00807838555976892
"pvb1_3","p132","2034",0.008017645818718
"pvb1_3","p132","2036",0.00789616633661627
"pvb1_3","p132","2038",0.00783542659556535
"pvb1_3","p132","2040",0.00765320737241248
"pvb1_3","p132","2042",0.0370988717067156
"pvb1_3","p132","2044",0.0363451121372835
"pvb1_3","p132","2046",0.0450232382012814
"pvb1_3","p132","2048",5.77943691227671
"pvb1_3","p132","2050",5.65620047033315
"pvb1_3","p133","2032",0.00504073424234847
"pvb1_3","p133","2034",0.00493271850858379
"pvb1_3","p133","2036",0.00489671326399566
"pvb1_3","p133","2038",0.00478869753023098
"pvb1_3","p133","2040",0.00475269228564279
"pvb1_3","p133","2042",0.00468068179646641
"pvb1_3","p133","2044",0.00464467655187817
"pvb1_3","p133","2046",0.0045366608181136
"pvb1_3","p133","2048",0.00450065557352541
"pvb1_3","p133","2050",0.00442864508434893
"pvb1_4","p5","2034",0.0572924306873137
"pvb1_4","p5","2036",0.0560647357440129
"pvb1_4","p5","2038",0.0556555040962476
"pvb1_4","p5","2040",0.0544278091529482
"pvb1_4","p5","2042",0.0540185775051811
"pvb1_4","p5","2044",0.0532001142096483
"pvb1_4","p5","2046",0.0527908825618812
"pvb1_4","p5","2048",0.0515631876185818
"pvb1_4","p5","2050",0.0511539559708161
"pvb1_4","p6","2034",0.101130900123021
"pvb1_4","p6","2036",0.100897297189571
"pvb1_4","p6","2038",0.100133501736195
"pvb1_4","p6","2040",0.552006038773193
"pvb1_4","p6","2042",0.541512526783077
"pvb1_4","p6","2044",0.538787271410072
"pvb1_4","p6","2046",0.528265216020316
"pvb1_4","p6","2048",0.522826957821906
"pvb1_4","p6","2050",0.515534330650702
"pvb1_4","p8","2046",3.45800329869559
"pvb1_4","p8","2048",3.38390322800925
"pvb1_4","p8","2050",3.35920320444717
"pvb1_4","p33","2032",0.219074007239072
"pvb1_4","p33","2034",1.5383862519477
"pvb1_4","p33","2036",2.68868970413803
"pvb1_4","p33","2038",7.56146186160163
"pvb1_4","p33","2040",7.41783344843633
"pvb1_4","p33","2042",7.39322067768914
"pvb1_4","p33","2044",7.71006582635403
"pvb1_4","p33","2046",7.6339341645911
"pvb1_4","p33","2048",7.52112793504693
"pvb1_4","p33","2050",7.43813080306135
"pvb1_4","p51","2050",0.236798719535535
"pvb1_4","p55","2042",3.79451325532585
"pvb1_4","p55","2044",3.71320225699742
"pvb1_4","p55","2046",3.68609859088804
"pvb1_4","p55","2048",3.60478759255953
"pvb1_4","p55","2050",3.60045911443035
"pvb1_4","p57","2032",0.941811262861165
"pvb1_4","p57","2034",0.921629592942693
"pvb1_4","p57","2036",0.914902369636565
"pvb1_4","p57","2038",0.894720699718093
"pvb1_4","p57","2040",2.45972808483185
"pvb1_4","p57","2042",7.5722620107304
"pvb1_4","p57","2044",7.45166673325417
"pvb1_4","p57","2046",7.36222066539807
"pvb1_4","p57","2048",11.1093344377509
"pvb1_4","p57","2050",10.96032583702
"pvb1_4","p58","2046",11.160700482718
"pvb1_4","p58","2048",10.921542615231
"pvb1_4","p58","2050",10.8418233260689
"pvb1_4","p65","2036",0.227242781736095
"pvb1_4","p65","2038",3.31786891978996
"pvb1_4","p65","2040",3.24991370792981
"pvb1_4","p65","2042",3.22419673981375
"pvb1_4","p65","2044",3.15621445931549
"pvb1_4","p65","2046",3.13084842793822
"pvb1_4","p65","2048",3.08497683048438
"pvb1_4","p65","2050",3.05798763638052
"pvb1_4","p66","2034",0.615962025333547
"pvb1_4","p66","2036",0.640557101362744
"pvb1_4","p66","2038",0.694006004468871
"pvb1_4","p66","2040",0.68222091790203
"pvb1_4","p66","2042",0.676646567917658
"pvb1_4","p66","2044",0.666296663146696
"pvb1_4","p66","2046",0.660874167387789
"pvb1_4","p66","2048",0.646543523213785
"pvb1_4","p66","2050",0.64107582593158
"pvb1_4","p67","2034",0.954250190692274
"pvb1_4","p67","2036",1.30712603792182
"pvb1_4","p67","2038",6.69513026181284
"pvb1_4","p67","2040",7.19626533676649
"pvb1_4","p67","2042",8.03040063526807
"pvb1_4","p67","2044",7.88061505474898
"pvb1_4","p67","2046",7.84103104047107
"pvb1_4","p67","2048",9.05520378469149
"pvb1_4","p67","2050",12.4139748857704
"pvb1_4","p85","2034",1.78926324541376
"pvb1_4","p85","2036",4.27732285030558
"pvb1_4","p85","2038",5.55686291480098
"pvb1_4","p85","2040",5.674522633652
"pvb1_4","p85","2042",5.73252801298372
"pvb1_4","p85","2044",6.03145582152672
"pvb1_4","p85","2046",6.58347460328383
"pvb1_4","p85","2048",6.4873732672321
"pvb1_4","p85","2050",6.39443790965271
"pvb1_4","p86","2034",0.548492676716588
"pvb1_4","p86","2036",0.850298866862992
"pvb1_4","p86","2038",1.07967833415351
"pvb1_4","p86","2040",1.33070392178639
"pvb1_4","p86","2042",1.31563630622969
"pvb1_4","p86","2044",3.52161315826783
"pvb1_4","p86","2046",7.17437663839826
"pvb1_4","p86","2048",7.05944363688917
"pvb1_4","p86","2050",6.96902589705508
"pvb1_4","p87","2032",12.0293016191974
"pvb1_4","p87","2034",11.9268114385378
"pvb1_4","p87","2036",15.4317152029574
"pvb1_4","p87","2038",23.2158032214674
"pvb1_4","p87","2040",27.2506423396169
"pvb1_4","p87","2042",30.2202371915241
"pvb1_4","p87","2044",38.0204907889773
"pvb1_4","p87","2046",50.8500269895776
"pvb1_4","p87","2048",50.1684205752968
"pvb1_4","p87","2050",49.5034813244962
"pvb1_4","p88","2030",2.16746395555541
"pvb1_4","p88","2032",2.44144185076652
"pvb1_4","p88","2034",2.7717922120852
"pvb1_4","p88","2036",2.73399280102777
"pvb1_4","p88","2038",4.5620723404337
"pvb1_4","p88","2040",15.4693886188596
"pvb1_4","p88","2042",21.6134014862644
"pvb1_4","p88","2044",30.7857919229763
"pvb1_4","p88","2046",39.7629648190341
"pvb1_4","p88","2048",39.208281581939
"pvb1_4","p88","2050",38.6827468826969
"pvb1_4","p89","2030",0.0196395769230548
"pvb1_4","p89","2032",10.369708886897
"pvb1_4","p89","2034",18.3934880252934
"pvb1_4","p89","2036",25.9100886124436
"pvb1_4","p89","2038",28.5811939768444
"pvb1_4","p89","2040",29.6056084155492
"pvb1_4","p89","2042",33.1769006960921
"pvb1_4","p89","2044",33.9879810733587
"pvb1_4","p89","2046",33.4892399747146
"pvb1_4","p89","2048",33.033948993072
"pvb1_4","p89","2050",32.5634995371167
"pvb1_4","p90","2046",1.77784331347353
"pvb1_4","p90","2048",1.73974667104194
"pvb1_4","p90","2050",1.72708004772821
"pvb1_4","p91","2032",4.7615845163984
"pvb1_4","p91","2034",4.66862750819246
"pvb1_4","p91","2036",18.0732119944951
"pvb1_4","p91","2038",17.6831391271685
"pvb1_4","p91","2040",17.5529419438558
"pvb1_4","p91","2042",17.1968803945038
"pvb1_4","p91","2044",17.0667480465174
"pvb1_4","p91","2046",16.7726665385499
"pvb1_4","p91","2048",16.6424693552372
"pvb1_4","p91","2050",16.2864078058851
"pvb1_4","p94","2034",7.63546375211311
"pvb1_4","p94","2036",10.5699553399119
"pvb1_4","p94","2038",11.9362749611207
"pvb1_4","p94","2040",28.9988114376498
"pvb1_4","p94","2042",39.3117612547485
"pvb1_4","p94","2044",67.4008038529311
"pvb1_4","p94","2046",66.6868184649738
"pvb1_4","p94","2048",65.9105415575068
"pvb1_4","p94","2050",64.8386129785604
"pvb1_4","p95","2032",0.0303471187930882
"pvb1_4","p95","2034",29.0622064948716
"pvb1_4","p95","2036",64.0369943934066
"pvb1_4","p95","2038",71.7077475376857
"pvb1_4","p95","2040",93.5370518120766
"pvb1_4","p95","2042",95.3764767872362
"pvb1_4","p95","2044",94.2865114943315
"pvb1_4","p95","2046",92.9936905862942
"pvb1_4","p95","2048",91.7580757539372
"pvb1_4","p95","2050",90.3754008315027
"pvb1_4","p96","2028",0.013195134140858
"pvb1_4","p96","2030",6.82531144234963
"pvb1_4","p96","2032",25.4324371445351
"pvb1_4","p96","2034",25.1628295918893
"pvb1_4","p96","2036",24.9811156278002
"pvb1_4","p96","2038",24.8940322572085
"pvb1_4","p96","2040",24.6721561810894
"pvb1_4","p96","2042",24.5578650949221
"pvb1_4","p96","2044",24.2754188111901
"pvb1_4","p96","2046",23.818044691737
"pvb1_4","p96","2048",23.571973305654
"pvb1_4","p96","2050",23.1983540376151
"pvb1_4","p97","2038",6.19363098702799
"pvb1_4","p97","2040",6.25485931196552
"pvb1_4","p97","2042",6.48882738630397
"pvb1_4","p97","2044",6.35266230370445
"pvb1_4","p97","2046",6.30216361022639
"pvb1_4","p97","2048",6.2062186416893
"pvb1_4","p97","2050",6.15710529813231
"pvb1_4","p98","2038",8.94064470395373
"pvb1_4","p98","2040",8.75031531096266
"pvb1_4","p98","2042",9.02126343840877
"pvb1_4","p98","2044",8.95148139325492
"pvb1_4","p98","2046",8.99007801131273
"pvb1_4","p98","2048",14.1310787835303
"pvb1_4","p98","2050",13.9481501790465
"pvb1_5","p11","2038",0.0719664245748106
"pvb1_5","p11","2040",3.60095331428798
"pvb1_5","p11","2042",4.66666037696899
"pvb1_5","p11","2044",6.40752794124853
"pvb1_5","p11","2046",6.28480138140964
"pvb1_5","p11","2048",6.22128577922768
"pvb1_5","p11","2050",6.12377728387016
"pvb1_5","p12","2032",0.00631207439224174
"pvb1_5","p12","2034",0.00617681565526507
"pvb1_5","p12","2036",0.00613172940960621
"pvb1_5","p12","2038",0.0107399609370331
"pvb1_5","p12","2040",0.102878446235984
"pvb1_5","p12","2042",0.10077685129068
"pvb1_5","p12","2044",0.0999709386981813
"pvb1_5","p12","2046",0.0978242575072157
"pvb1_5","p12","2048",0.0970522269880343
"pvb1_5","p12","2050",0.0956098121696201
"pvb1_5","p25","2030",0.434581854047735
"pvb1_5","p25","2032",3.46539010802221
"pvb1_5","p25","2034",3.39714050787312
"pvb1_5","p25","2036",3.36646594366616
"pvb1_5","p25","2038",3.30410774008679
"pvb1_5","p25","2040",3.27733717495288
"pvb1_5","p25","2042",3.23650292781468
"pvb1_5","p25","2044",3.20521342662827
"pvb1_5","p25","2046",3.1886999382172
"pvb1_5","p25","2048",3.21468650817633
"pvb1_5","p25","2050",3.16338451532249
"pvb1_5","p34","2032",0.0419665735987182
"pvb1_5","p34","2034",0.0410672898787454
"pvb1_5","p34","2036",0.0407675286387548
"pvb1_5","p34","2038",0.0398682449187824
"pvb1_5","p34","2040",0.0395684836787913
"pvb1_5","p34","2042",0.03896896119881
"pvb1_5","p34","2044",0.0386691999588189
"pvb1_5","p34","2046",0.0377699162388465
"pvb1_5","p34","2048",0.0374701549988554
"pvb1_5","p34","2050",0.0368706325188737
"pvb1_5","p58","2036",0.0114231193077958
"pvb1_5","p58","2038",0.0355049965905664
"pvb1_5","p58","2040",0.0462849686397115
"pvb1_5","p58","2042",0.117879102317318
"pvb1_5","p58","2044",0.746549645169438
"pvb1_5","p58","2046",0.731933307332575
"pvb1_5","p58","2048",0.72536807764765
"pvb1_5","p58","2050",0.720074419342318
"pvb1_5","p63","2038",0.0256052478051627
"pvb1_5","p63","2040",0.0250565639236231
"pvb1_5","p63","2042",0.0248736692964437
"pvb1_5","p63","2044",0.0243249854149046
"pvb1_5","p63","2046",0.0241420907877248
"pvb1_5","p63","2048",0.0237763015333652
"pvb1_5","p63","2050",0.0235934069061854
"pvb1_5","p64","2030",0.024002720293538
"pvb1_5","p64","2032",15.5392554384025
"pvb1_5","p64","2034",56.4854396124599
"pvb1_5","p64","2036",75.0329520810351
"pvb1_5","p64","2038",83.8613808140815
"pvb1_5","p64","2040",84.8041495888915
"pvb1_5","p64","2042",98.5010238202813
"pvb1_5","p64","2044",97.1163203776705
"pvb1_5","p64","2046",95.9846586853364
"pvb1_5","p64","2048",94.375811551713
"pvb1_5","p64","2050",93.2315644736054
"pvb1_5","p90","2040",0.000110695296254626
"pvb1_5","p90","2042",0.0779403819451003
"pvb1_5","p90","2044",0.141287721095694
"pvb1_5","p90","2046",1.13888518530186
"pvb1_5","p90","2048",1.11533325839463
"pvb1_5","p90","2050",1.10624289905947
"pvb1_5","p91","2030",0.000655310145305066
"pvb1_5","p91","2032",7.02246774460849
"pvb1_5","p91","2034",6.87199535360406
"pvb1_5","p91","2036",6.82182540783805
"pvb1_5","p91","2038",6.67135301683351
"pvb1_5","p91","2040",6.62118775185417
"pvb1_5","p91","2042",6.52087126425562
"pvb1_5","p91","2044",6.4707013184896
"pvb1_5","p91","2046",6.32022892748506
"pvb1_5","p91","2048",6.27006366250578
"pvb1_5","p91","2050",6.1697424941205
"pvb1_5","p101","2030",28.7743822084253
"pvb1_5","p101","2032",78.2443536712308
"pvb1_5","p101","2034",77.0314004646341
"pvb1_5","p101","2036",76.0873948621266
"pvb1_5","p101","2038",74.8192042927012
"pvb1_5","p101","2040",74.0484899968624
"pvb1_5","p101","2042",73.1262011947358
"pvb1_5","p101","2044",77.1956164501667
"pvb1_5","p101","2046",78.3113552913321
"pvb1_5","p101","2048",79.1451106296497
"pvb1_5","p101","2050",80.4815386067354
"pvb1_5","p102","2026",2.12420310060125
"pvb1_5","p102","2028",2.07868446273124
"pvb1_5","p102","2030",2.14442016704569
"pvb1_5","p102","2032",2.12352564638005
"pvb1_5","p102","2034",2.1072100370807
"pvb1_5","p102","2036",2.07494225261942
"pvb1_5","p102","2038",2.05862664332008
"pvb1_5","p102","2040",2.01176389802308
"pvb1_5","p102","2042",1.99563655924203
"pvb1_5","p102","2044",18.0231551662835
"pvb1_5","p102","2046",37.6265681812952
"pvb1_5","p102","2048",44.7840066752419
"pvb1_5","p102","2050",64.5745861657592
"pvb1_6","p9","2030",0.00408229843690964
"pvb1_6","p9","2032",0.00400301530697789
"pvb1_6","p9","2034",1.07898681986972
"pvb1_6","p9","2036",1.08481138568413
"pvb1_6","p9","2038",1.0791606853824
"pvb1_6","p9","2040",1.1672034637642
"pvb1_6","p9","2042",1.15987072955868
"pvb1_6","p9","2044",1.14329309328971
"pvb1_6","p9","2046",1.13274095359412
"pvb1_6","p9","2048",1.10853293714828
"pvb1_6","p9","2050",1.09854064816102
"pvb1_6","p10","2030",2.57347273355077
"pvb1_6","p10","2032",3.73735743660228
"pvb1_6","p10","2034",10.4341546223873
"pvb1_6","p10","2036",24.9394835586975
"pvb1_6","p10","2038",24.5315351202576
"pvb1_6","p10","2040",30.4141231622226
"pvb1_6","p10","2042",30.0555746006327
"pvb1_6","p10","2044",36.3976570353959
"pvb1_6","p10","2046",35.988291431331
"pvb1_6","p10","2048",45.3107784953371
"pvb1_6","p10","2050",47.7573919485976
"pvb1_6","p11","2028",0.268494994030505
"pvb1_6","p11","2030",6.67939428128765
"pvb1_6","p11","2032",7.18477038173125
"pvb1_6","p11","2034",16.1152667008527
"pvb1_6","p11","2036",18.9632464766505
"pvb1_6","p11","2038",23.5200856616659
"pvb1_6","p11","2040",23.1045317595656
"pvb1_6","p11","2042",22.8772834139764
"pvb1_6","p11","2044",23.5954578202556
"pvb1_6","p11","2046",24.2010555164627
"pvb1_6","p11","2048",23.7916371270421
"pvb1_6","p11","2050",23.4905976528148
"pvb1_6","p12","2030",0.0125416337784994
"pvb1_6","p12","2032",0.0122728844832456
"pvb1_6","p12","2034",0.012183301384828
"pvb1_6","p12","2036",0.0119642025417284
"pvb1_6","p12","2038",0.0118735555050501
"pvb1_6","p12","2040",0.0116940346621275
"pvb1_6","p12","2042",0.0116033876254492
"pvb1_6","p12","2044",0.0113342836841089
"pvb1_6","p12","2046",0.0112439912935175
"pvb1_6","p12","2048",0.0110644704505949
"pvb1_6","p12","2050",0.0108842403154986
"pvb1_6","p13","2030",0.0110021462770078
"pvb1_6","p13","2032",2.83161231805519
"pvb1_6","p13","2034",4.02573377871315
"pvb1_6","p13","2036",5.79255827390188
"pvb1_6","p13","2038",9.56600915857487
"pvb1_6","p13","2040",11.3268250062672
"pvb1_6","p13","2042",12.5987740245532
"pvb1_6","p13","2044",13.8906919541013
"pvb1_6","p13","2046",15.4165760683693
"pvb1_6","p13","2048",19.5770059374761
"pvb1_6","p13","2050",19.2861039776162
"pvb1_6","p27","2030",0.00247011146525367
"pvb1_6","p27","2032",0.132772909362458
"pvb1_6","p27","2034",1.26147894604475
"pvb1_6","p27","2036",3.27789940596485
"pvb1_6","p27","2038",3.53430769351269
"pvb1_6","p27","2040",4.03282211334023
"pvb1_6","p27","2042",4.01704354662331
"pvb1_6","p27","2044",3.9736429716088
"pvb1_6","p27","2046",3.91931318688
"pvb1_6","p27","2048",3.87006978541814
"pvb1_6","p27","2050",3.80596293311876
"pvb1_6","p28","2030",0.101490666518955
"pvb1_6","p28","2032",0.173646466019491
"pvb1_6","p28","2034",1.83680168301744
"pvb1_6","p28","2036",2.47349681666772
"pvb1_6","p28","2038",2.48370824355683
"pvb1_6","p28","2040",2.44038327820306
"pvb1_6","p28","2042",2.41195624155088
"pvb1_6","p28","2044",2.379802578214
"pvb1_6","p28","2046",2.35566667708363
"pvb1_6","p28","2048",2.31261950886741
"pvb1_6","p28","2050",2.28346753888295
"pvb1_6","p29","2028",0.00906688461538252
"pvb1_6","p29","2030",0.412050309391603
"pvb1_6","p29","2032",1.71504458342164
"pvb1_6","p29","2034",1.80351810661953
"pvb1_6","p29","2036",1.82502174605325
"pvb1_6","p29","2038",1.86012969029379
"pvb1_6","p29","2040",1.91003537053368
"pvb1_6","p29","2042",1.92413172930308
"pvb1_6","p29","2044",1.90926290237553
"pvb1_6","p29","2046",1.88812086107678
"pvb1_6","p29","2048",1.9538161677457
"pvb1_6","p29","2050",1.9688789489195
"pvb1_6","p30","2030",0.243765463348551
"pvb1_6","p30","2032",0.265018578130338
"pvb1_6","p30","2034",1.45523576652079
"pvb1_6","p30","2036",7.02446468008361
"pvb1_6","p30","2038",16.9707608186905
"pvb1_6","p30","2040",56.1131389014248
"pvb1_6","p30","2042",56.5382993534325
"pvb1_6","p30","2044",56.2486290310108
"pvb1_6","p30","2046",55.2239559659915
"pvb1_6","p30","2048",54.6954313168644
"pvb1_6","p30","2050",53.9108301019601
"pvb1_6","p47","2040",0.0626704220277716
"pvb1_6","p47","2042",0.0613274844128906
"pvb1_6","p47","2044",0.0608798385412648
"pvb1_6","p47","2046",0.0595369009263829
"pvb1_6","p47","2048",0.0590892550547562
"pvb1_6","p47","2050",0.0581939633115027
"pvb1_6","p60","2030",6.25689356342548
"pvb1_6","p60","2032",10.1861761210348
"pvb1_6","p60","2034",10.0544120488335
"pvb1_6","p60","2036",9.89131176641536
"pvb1_6","p60","2038",9.75954769421389
"pvb1_6","p60","2040",9.64113950867761
"pvb1_6","p60","2042",9.53839942824936
